Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,NumberOfWindows,Claim,Occupancy_Period
1.0,0,V,V,V,U,2897.0,type2,no data,1,34
0.99726776,0,V,V,V,U,2897.0,type2,no data,1,36
1.0,0,V,V,V,U,2561.0,type2,no data,0,32
1.0,0,V,V,V,U,2561.0,type2,no data,0,33
1.0,0,V,V,V,U,1726.0,type2,no data,0,33
1.0,0,V,V,V,U,1870.0,type2,no data,0,34
1.0,0,V,V,V,U,1726.0,type2,no data,1,32
1.0,0,V,V,V,U,1726.0,type2,no data,0,34
1.0,0,V,V,V,U,200.0,type2,no data,0,35
0.367123288,0,V,V,V,U,5080.0,type2,no data,0,33
0.457534247,0,V,N,O,R,2100.0,type2,greater than 5,0,48
1.0,0,V,V,V,U,1782.0,type2,no data,0,33
1.0,0,V,V,V,U,8820.0,type2,no data,1,36
1.0,0,V,V,V,U,816.0,type2,no data,0,32
0.728767123,0,V,V,V,U,1995.0,type2,no data,0,53
1.0,0,V,V,V,U,1795.0,type2,no data,0,34
0.99726776,0,V,V,V,U,2200.0,type2,no data,1,36
1.0,0,V,V,V,U,14200.0,type2,no data,0,32
1.0,0,V,V,V,U,530.0,type2,no data,0,32
1.0,0,V,V,V,U,530.0,type2,no data,0,34
1.0,0,V,V,V,U,2000.0,type2,no data,0,32
1.0,0,N,V,V,U,250.0,type2,no data,0,32
1.0,0,V,V,V,U,1160.0,type2,no data,0,33
1.0,0,V,V,V,U,528.0,type2,no data,0,53
1.0,0,V,N,O,R,3650.0,type2,greater than 5,1,45
1.0,0,V,V,V,U,1550.0,type2,no data,1,33
1.0,0,V,V,V,U,1550.0,type2,no data,1,35
1.0,0,V,V,V,U,1411.0,type2,no data,1,35
1.0,0,V,V,V,U,4150.0,type2,no data,0,32
1.0,0,V,V,V,U,850.0,type2,no data,0,55
0.0,0,V,V,V,U,35.0,type2,no data,0,52
1.0,0,V,N,O,R,2700.0,type2,less than 5,1,44
1.0,0,N,V,V,U,833.0,type2,no data,0,53
0.99726776,0,N,V,V,U,833.0,type2,no data,0,56
1.0,0,N,V,V,U,6628.0,type2,no data,1,33
1.0,0,N,V,V,U,6628.0,type2,no data,1,34
1.0,0,V,V,V,U,1600.0,type2,no data,0,34
0.99726776,0,V,V,V,U,1600.0,type2,no data,0,36
1.0,0,V,V,V,U,1920.0,type2,no data,0,35
1.0,0,V,V,V,U,1660.0,type2,no data,0,34
1.0,0,N,V,V,U,1981.0,type2,no data,1,34
0.95890411,1,N,V,V,U,1300.0,type2,no data,0,35
0.328767123,1,V,V,V,U,2100.0,type2,no data,0,33
1.0,0,N,V,V,U,2079.0,type2,no data,0,24
1.0,0,N,V,V,U,2079.0,type2,no data,0,26
1.0,0,V,V,V,U,1972.0,type2,no data,1,34
1.0,0,V,N,O,R,3400.0,type2,less than 5,1,38
1.0,0,V,N,O,R,3400.0,type2,less than 5,0,39
1.0,0,N,V,V,U,650.0,type2,no data,0,53
0.254794521,0,V,N,O,R,833.0,type2,less than 5,0,2
1.0,0,V,V,V,U,1414.0,type2,no data,1,33
1.0,0,V,V,V,U,1414.0,type2,no data,1,35
1.0,0,V,V,V,U,300.0,type2,no data,0,52
0.832876712,0,V,V,V,U,300.0,type2,no data,0,54
1.0,0,V,V,V,U,1879.0,type2,no data,0,34
1.0,0,V,V,V,U,1879.0,type2,no data,0,35
0.161643836,0,V,V,V,U,1235.0,type2,no data,0,33
0.495890411,0,V,N,O,R,3000.0,type2,less than 5,0,34
1.0,0,V,N,O,R,1330.0,type2,less than 5,0,26
1.0,0,V,N,O,R,870.0,type2,less than 5,0,36
1.0,0,V,V,V,U,1239.0,type2,no data,0,34
1.0,0,V,V,V,U,1450.0,type2,no data,0,35
1.0,0,V,V,V,U,1800.0,type2,no data,0,35
1.0,0,N,V,V,U,1214.0,type2,no data,0,32
1.0,0,N,V,V,U,10840.0,type2,no data,1,32
1.0,0,V,N,O,R,104.0,type2,less than 5,0,87
1.0,0,V,N,O,R,435.0,type2,greater than 5,0,165
0.868852459,0,V,V,V,U,1700.0,type2,no data,0,52
1.0,0,N,V,V,U,545.0,type1,no data,0,53
1.0,0,V,N,O,R,900.0,type1,less than 5,1,32
1.0,0,V,N,O,R,550.0,type1,less than 5,0,54
1.0,0,V,N,O,R,550.0,type1,less than 5,0,55
1.0,0,V,V,V,U,4700.0,type1,no data,1,53
1.0,0,V,V,V,U,981.0,type1,no data,0,32
0.99726776,0,V,N,O,R,1670.0,type1,greater than 5,0,46
1.0,0,V,N,O,R,1368.0,type1,less than 5,0,35
0.495890411,0,V,V,V,U,1365.0,type1,no data,0,33
1.0,0,V,N,O,R,2004.0,type1,greater than 5,0,33
0.99726776,0,V,N,O,R,1584.0,type1,less than 5,0,37
0.0,0,V,N,O,R,620.0,type1,less than 5,0,24
1.0,0,N,V,V,U,650.0,type1,no data,0,55
1.0,0,N,V,V,U,500.0,type1,no data,0,54
1.0,0,N,V,V,U,2100.0,type1,no data,0,32
0.99726776,0,N,V,V,U,4000.0,type1,no data,1,56
1.0,0,V,N,O,R,820.0,type1,greater than 5,0,59
1.0,0,V,N,O,R,1400.0,type1,greater than 5,1,3
1.0,0,V,N,O,R,3904.0,type1,less than 5,1,10
1.0,0,V,N,O,R,2721.0,type1,less than 5,1,9
1.0,0,V,N,O,R,2721.0,type1,less than 5,0,10
1.0,0,V,N,O,R,550.0,type1,less than 5,0,113
0.98630137,0,V,N,O,R,550.0,type1,less than 5,0,115
1.0,1,V,N,O,R,3744.0,type1,greater than 5,0,35
1.0,1,V,N,O,R,3744.0,type1,greater than 5,0,36
1.0,0,V,N,O,R,2500.0,type1,less than 5,0,4
1.0,0,V,N,O,R,2500.0,type1,less than 5,0,6
0.838356164,0,V,N,O,R,2157.0,type1,greater than 5,1,15
1.0,0,V,N,O,R,2157.0,type1,greater than 5,0,16
1.0,1,V,V,V,U,2800.0,type1,no data,0,52
0.665753425,1,V,V,V,U,450.0,type1,no data,0,53
1.0,1,N,V,V,U,3100.0,type1,no data,1,53
1.0,1,V,N,O,R,1300.0,type1,less than 5,0,6
1.0,1,V,N,O,R,1517.0,type1,greater than 5,0,56
1.0,1,V,V,V,U,1003.0,type1,no data,0,33
1.0,1,N,V,V,U,1003.0,type1,no data,0,52
1.0,0,V,N,O,R,1348.0,type1,less than 5,0,7
0.893150685,1,V,N,O,R,4255.0,type1,less than 5,1,26
1.0,1,V,N,O,R,2315.0,type1,greater than 5,0,41
1.0,1,V,N,O,R,2315.0,type1,greater than 5,0,42
1.0,0,V,N,O,R,1546.0,type1,less than 5,0,6
0.082191781,0,V,N,O,R,2316.0,type1,less than 5,0,11
1.0,0,N,V,V,U,600.0,type1,no data,0,24
1.0,0,V,N,O,R,2145.0,type1,less than 5,0,2
1.0,0,V,N,O,R,2000.0,type1,less than 5,0,4
0.0,0,N,V,V,U,12.0,type1,no data,0,25
1.0,0,V,N,O,R,4388.0,type1,greater than 5,0,38
1.0,0,V,N,O,R,550.0,type1,less than 5,0,41
1.0,0,V,N,O,R,448.0,type1,less than 5,0,163
1.0,0,V,N,O,R,2367.0,type1,less than 5,0,164
0.50273224,0,V,N,O,R,720.0,type1,less than 5,0,45
0.25136612,0,V,N,O,R,980.0,type1,less than 5,0,156
1.0,0,N,V,V,U,2408.0,type1,no data,0,24
1.0,0,N,V,V,U,350.0,type1,no data,0,24
1.0,0,N,V,V,U,8950.0,type1,no data,0,25
1.0,0,V,N,O,R,2360.0,type1,less than 5,0,4
1.0,0,V,N,O,R,10200.0,type1,less than 5,1,41
0.612021858,0,V,N,O,R,3550.0,type1,less than 5,0,6
0.50273224,0,V,N,O,R,1584.0,type1,less than 5,0,42
1.0,0,V,N,O,R,1584.0,type1,less than 5,0,43
0.99726776,0,V,N,O,R,3720.0,type1,less than 5,0,18
1.0,0,N,V,V,U,536.0,type1,no data,0,52
1.0,0,V,V,V,U,270.0,type1,no data,0,52
0.0,0,V,V,V,U,400.0,type1,no data,0,25
1.0,0,N,V,V,U,1200.0,type1,no data,1,25
1.0,0,V,V,V,U,510.0,type1,no data,0,55
1.0,0,N,V,V,U,3900.0,type1,no data,1,24
1.0,0,N,V,V,U,460.0,type1,no data,0,52
1.0,0,N,V,V,U,390.0,type1,no data,1,32
1.0,0,N,V,V,U,3300.0,type1,no data,0,24
1.0,0,V,N,O,R,520.0,type1,less than 5,1,95
0.99726776,0,V,N,O,R,520.0,type1,less than 5,0,96
1.0,0,V,N,O,R,1215.0,type1,less than 5,0,63
1.0,0,V,N,O,R,1941.0,type1,less than 5,1,25
1.0,0,V,N,O,R,1850.0,type1,less than 5,0,35
1.0,0,N,V,V,U,366.0,type1,no data,0,28
0.747945205,0,N,V,V,U,5500.0,type1,no data,1,25
1.0,1,N,V,V,U,287.0,type1,no data,0,52
1.0,0,V,N,O,R,2750.0,type1,greater than 5,0,32
1.0,0,V,N,O,R,300.0,type1,less than 5,0,55
1.0,0,N,V,V,U,1420.0,type1,no data,0,32
1.0,0,V,N,O,R,975.0,type1,less than 5,0,15
1.0,0,V,N,O,R,1365.0,type1,less than 5,0,35
1.0,0,V,N,O,R,1365.0,type1,less than 5,0,36
0.99726776,0,V,N,O,R,999.0,type1,less than 5,0,10
1.0,0,V,N,O,R,276.0,type1,less than 5,0,53
0.832876712,0,V,N,O,R,480.0,type1,less than 5,0,55
0.418032787,0,V,N,O,R,2410.0,type1,greater than 5,0,28
0.25136612,1,V,N,O,R,750.0,type1,less than 5,0,78
0.237704918,1,V,N,O,R,1000.0,type1,less than 5,0,40
1.0,0,V,V,V,U,808.0,type1,no data,0,25
1.0,0,N,V,V,U,2410.0,type1,no data,0,26
1.0,0,V,V,V,U,800.0,type1,no data,0,24
1.0,0,V,V,V,U,800.0,type1,no data,0,26
0.99726776,0,N,V,V,U,1200.0,type1,no data,0,28
1.0,0,N,V,V,U,880.0,type1,no data,0,33
1.0,0,N,V,V,U,880.0,type1,no data,0,34
1.0,0,V,V,V,U,4365.0,type1,no data,0,34
1.0,0,N,V,V,U,5007.0,type1,no data,0,26
1.0,0,N,V,V,U,585.0,type1,no data,0,32
1.0,0,N,V,V,U,450.0,type1,no data,0,52
1.0,0,N,V,V,U,450.0,type1,no data,0,34
1.0,0,V,N,O,R,660.0,type1,less than 5,0,7
1.0,0,V,N,O,R,660.0,type1,less than 5,1,9
0.803278689,0,V,N,O,R,400.0,type1,less than 5,0,72
1.0,0,V,V,V,U,700.0,type1,no data,0,52
1.0,0,V,V,V,U,210.0,type1,no data,0,52
1.0,0,N,V,V,U,2360.0,type1,no data,0,32
1.0,0,N,V,V,U,2360.0,type1,no data,0,32
1.0,0,N,V,V,U,2115.0,type1,no data,0,24
1.0,0,V,N,O,R,1567.0,type1,less than 5,0,123
1.0,0,V,N,O,R,600.0,type1,less than 5,0,115
0.24863388,0,V,N,O,R,1650.0,type1,less than 5,0,46
0.415300546,0,V,N,O,R,400.0,type1,less than 5,0,166
1.0,0,N,V,V,U,750.0,type1,no data,0,52
1.0,0,V,V,V,U,1250.0,type1,no data,0,54
1.0,0,V,N,O,R,880.0,type1,less than 5,1,22
1.0,0,V,V,V,U,2610.0,type1,no data,0,24
0.99726776,0,V,V,V,U,1080.0,type1,no data,0,28
1.0,0,N,V,V,U,1200.0,type1,no data,0,35
1.0,0,N,V,V,U,50.0,type1,no data,0,34
1.0,0,V,N,O,R,1427.0,type1,less than 5,0,12
1.0,0,N,V,V,U,1835.0,type1,no data,0,27
1.0,0,V,N,O,R,1700.0,type1,greater than 5,0,23
0.0,0,V,N,O,R,2820.0,type1,greater than 5,0,0
1.0,0,V,V,V,U,2041.0,type1,no data,0,32
1.0,0,V,V,V,U,2041.0,type1,no data,0,34
0.147540984,0,V,N,O,R,200.0,type1,less than 5,0,10
1.0,0,N,V,V,U,600.0,type2,no data,0,53
0.41369863,0,N,V,V,U,600.0,type2,no data,0,54
1.0,0,V,V,V,U,300.0,type2,no data,0,54
1.0,0,N,V,V,U,430.0,type2,no data,0,53
1.0,0,N,V,V,U,2907.0,type2,no data,0,27
0.99726776,0,V,V,V,U,760.0,type2,no data,0,56
1.0,0,V,V,V,U,460.0,type2,no data,0,52
0.99726776,0,V,N,O,R,855.0,type2,less than 5,0,56
1.0,0,V,V,V,U,400.0,type2,no data,0,53
0.997260274,0,V,N,O,R,1273.0,type2,greater than 5,1,53
1.0,0,V,N,O,R,1273.0,type2,greater than 5,0,54
0.915068493,0,V,N,O,R,878.0,type2,less than 5,0,113
0.0,0,V,V,V,U,153.0,type2,no data,0,32
0.038251366,0,V,V,V,U,912.0,type2,no data,0,52
1.0,0,V,V,V,U,659.0,type2,no data,1,55
1.0,0,V,V,V,U,324.0,type2,no data,0,52
1.0,0,V,V,V,U,300.0,type2,no data,0,52
1.0,0,V,V,V,U,508.0,type2,no data,0,52
1.0,0,V,V,V,U,788.0,type2,no data,0,56
0.41369863,0,N,V,V,U,330.0,type2,no data,0,53
0.994535519,0,V,N,O,R,828.0,type2,less than 5,0,116
1.0,0,N,V,V,U,165.0,type2,no data,0,32
1.0,0,V,V,V,U,1022.0,type2,no data,0,55
1.0,0,V,N,O,R,1025.0,type2,less than 5,0,40
1.0,0,V,V,V,U,3403.0,type2,no data,1,35
0.836065574,0,V,V,V,U,762.0,type2,no data,0,52
1.0,0,N,V,V,U,4200.0,type2,no data,0,53
1.0,0,V,V,V,U,435.0,type2,no data,0,52
0.99726776,0,N,V,V,U,446.0,type2,no data,0,36
1.0,0,V,V,V,U,1486.0,type2,no data,0,33
1.0,0,V,V,V,U,938.0,type2,no data,0,52
1.0,0,V,N,O,R,900.0,type2,less than 5,0,31
1.0,0,V,N,O,R,900.0,type2,less than 5,0,33
0.99726776,0,V,N,O,R,900.0,type2,less than 5,0,35
1.0,0,N,V,V,U,881.0,type2,no data,0,55
1.0,0,V,V,V,U,5910.0,type2,no data,0,33
0.99726776,0,N,V,V,U,1380.0,type2,no data,0,56
1.0,1,V,N,O,R,550.0,type2,less than 5,0,119
0.915300546,0,V,N,O,R,400.0,type2,less than 5,0,112
1.0,0,V,V,V,U,524.0,type2,no data,0,53
1.0,0,V,V,V,U,524.0,type2,no data,0,55
1.0,0,N,V,V,U,920.0,type2,no data,0,55
1.0,0,V,V,V,U,810.0,type2,no data,0,33
1.0,0,V,V,V,U,810.0,type2,no data,0,34
0.75136612,1,V,N,O,R,4230.0,type2,greater than 5,0,42
1.0,0,V,V,V,U,300.0,type2,no data,1,52
1.0,0,V,N,O,R,452.0,type2,less than 5,0,53
1.0,0,V,V,V,U,2775.0,type2,no data,0,34
0.167123288,0,V,V,V,U,5000.0,type2,no data,0,34
1.0,0,V,V,V,U,585.0,type2,no data,0,32
1.0,0,V,V,V,U,585.0,type2,no data,0,33
1.0,0,V,V,V,U,870.0,type2,no data,0,32
0.997260274,0,V,V,V,U,870.0,type2,no data,0,35
1.0,0,N,V,V,U,500.0,type2,no data,0,53
1.0,0,V,V,V,U,1300.0,type2,no data,0,55
1.0,0,V,V,V,U,1300.0,type2,no data,0,56
1.0,0,V,V,V,U,2400.0,type2,no data,0,33
1.0,0,V,V,V,U,1200.0,type2,no data,0,54
0.246575342,0,V,V,V,U,2115.0,type2,no data,0,35
1.0,0,V,V,V,U,5050.0,type2,no data,1,53
1.0,0,V,V,V,U,600.0,type2,no data,0,55
1.0,0,V,V,V,U,2115.0,type2,no data,0,32
0.912568306,0,N,V,V,U,173.0,type2,no data,0,36
1.0,0,V,V,V,U,799.0,type2,no data,1,52
0.128767123,0,V,V,V,U,799.0,type2,no data,0,53
0.128767123,0,V,V,V,U,480.0,type2,no data,0,33
1.0,0,V,V,V,U,2115.0,type2,no data,1,34
1.0,0,V,V,V,U,591.0,type2,no data,0,52
1.0,0,V,V,V,U,591.0,type2,no data,0,54
0.99726776,0,V,V,V,U,591.0,type2,no data,0,56
1.0,0,V,V,V,U,841.0,type2,no data,1,56
1.0,0,N,V,V,U,480.0,type2,no data,0,52
1.0,0,V,V,V,U,1557.0,type2,no data,1,35
1.0,0,V,V,V,U,1038.0,type2,no data,1,53
0.871232877,0,N,V,V,U,2166.0,type2,no data,1,33
1.0,0,V,V,V,U,251.0,type2,no data,0,52
1.0,0,N,V,V,U,1.0,type1,no data,0,24
1.0,0,V,V,V,U,8796.0,type1,no data,1,35
1.0,0,V,V,V,U,3600.0,type1,no data,0,32
0.745205479,0,V,V,V,U,3600.0,type1,no data,1,34
0.99726776,0,V,N,O,R,1760.0,type1,greater than 5,0,8
0.769863014,0,V,N,O,R,2809.0,type1,less than 5,0,0
1.0,0,V,N,O,R,433.0,type1,less than 5,0,2
0.330601093,0,N,V,V,U,200.0,type1,no data,0,32
1.0,0,V,V,V,U,2041.0,type1,no data,0,35
1.0,0,V,V,V,U,2041.0,type1,no data,1,32
0.494535519,0,V,V,V,U,2041.0,type1,no data,0,36
1.0,0,V,V,V,U,162.0,type1,no data,0,54
1.0,0,N,V,V,U,720.0,type1,no data,0,53
1.0,0,N,V,V,U,720.0,type1,no data,0,56
1.0,0,V,N,O,R,1765.0,type1,less than 5,0,33
1.0,0,V,V,V,U,4600.0,type1,no data,1,24
0.997260274,0,V,V,V,U,4600.0,type1,no data,0,27
0.073972603,0,N,V,V,U,120.0,type1,no data,0,53
0.161643836,0,V,N,O,R,2700.0,type1,less than 5,0,43
1.0,0,V,V,V,U,11037.0,type1,no data,1,33
1.0,0,V,V,V,U,1493.0,type1,no data,0,52
1.0,0,V,V,V,U,1493.0,type1,no data,0,55
1.0,0,V,V,V,U,900.0,type1,no data,1,25
1.0,0,V,N,O,R,1865.0,type1,greater than 5,0,12
1.0,0,N,V,V,U,855.0,type1,no data,0,33
1.0,0,V,N,O,R,1874.0,type1,greater than 5,0,1
1.0,0,N,V,V,U,1750.0,type1,no data,0,25
1.0,0,V,N,O,R,4000.0,type1,less than 5,0,6
1.0,0,V,N,O,R,4000.0,type1,less than 5,1,7
1.0,0,V,N,O,R,3600.0,type1,greater than 5,0,41
1.0,0,V,N,O,R,510.0,type1,less than 5,0,33
1.0,0,V,N,O,R,510.0,type1,less than 5,1,36
1.0,0,N,V,V,U,4300.0,type1,no data,1,56
1.0,0,V,N,O,R,1900.0,type1,less than 5,0,21
1.0,0,V,N,O,R,563.0,type1,less than 5,0,52
1.0,0,N,V,V,U,600.0,type2,no data,0,55
1.0,1,V,N,O,R,410.0,type2,less than 5,0,34
1.0,0,V,V,V,U,800.0,type2,no data,1,52
1.0,0,V,N,O,R,620.0,type2,less than 5,0,113
0.99726776,1,V,N,O,R,360.0,type2,less than 5,1,116
1.0,0,V,V,V,U,600.0,type2,no data,0,34
1.0,0,V,V,V,U,4800.0,type2,no data,0,52
1.0,0,N,V,V,U,10.0,type2,no data,0,32
1.0,0,N,V,V,U,10.0,type2,no data,0,34
1.0,0,V,V,V,U,2000.0,type2,no data,0,52
1.0,0,V,N,O,R,727.0,type2,less than 5,0,113
0.99726776,0,N,V,V,U,5561.0,type2,no data,0,36
1.0,1,V,N,O,R,1200.0,type2,less than 5,0,469
1.0,0,N,V,V,U,1156.0,type2,no data,1,32
1.0,0,V,V,V,U,528.0,type2,no data,0,33
1.0,0,V,V,V,U,437.0,type2,no data,0,52
1.0,1,N,V,V,U,2150.0,type2,no data,0,24
1.0,1,V,N,O,R,1000.0,type2,less than 5,0,144
1.0,1,N,V,V,U,1054.0,type2,no data,0,54
0.99726776,1,V,N,O,R,3031.0,type2,less than 5,1,37
1.0,0,N,V,V,U,17800.0,type2,no data,0,33
1.0,0,N,V,V,U,1833.0,type2,no data,0,52
1.0,1,V,N,O,R,1347.0,type2,less than 5,0,3
1.0,0,V,N,O,R,1350.0,type2,less than 5,0,54
1.0,0,V,N,O,R,1350.0,type2,less than 5,0,56
1.0,0,V,N,O,R,1300.0,type2,greater than 5,0,53
1.0,0,V,V,V,U,590.0,type2,no data,0,52
1.0,0,V,V,V,U,420.0,type2,no data,0,33
1.0,0,N,V,V,U,2321.0,type2,no data,0,32
1.0,0,V,N,O,R,528.0,type2,less than 5,0,64
1.0,0,V,N,O,R,4126.0,type2,greater than 5,1,10
1.0,0,V,N,O,R,400.0,type2,less than 5,0,64
1.0,0,V,V,V,U,9609.0,type2,no data,0,55
1.0,0,N,V,V,U,1700.0,type2,no data,0,33
0.99726776,0,V,V,V,U,600.0,type2,no data,1,56
1.0,0,N,V,V,U,4431.0,type2,no data,1,32
1.0,0,N,V,V,U,3200.0,type2,no data,0,55
0.915300546,0,V,N,O,R,288.0,type2,less than 5,0,112
1.0,0,V,N,O,R,288.0,type2,less than 5,0,114
1.0,0,V,N,O,R,300.0,type2,less than 5,0,114
0.493150685,0,V,V,V,U,7900.0,type2,no data,0,55
1.0,0,V,V,V,U,2100.0,type2,no data,0,52
1.0,0,V,V,V,U,454.0,type2,no data,0,35
1.0,0,N,V,V,U,978.0,type2,no data,0,52
1.0,0,N,V,V,U,978.0,type2,no data,0,53
0.99726776,0,V,N,O,R,3390.0,type2,greater than 5,0,45
0.076712329,0,N,V,V,U,1090.0,type2,no data,0,53
0.0,0,V,V,V,U,2310.0,type2,no data,0,56
1.0,0,V,V,V,U,950.0,type2,no data,0,35
1.0,0,N,V,V,U,1125.0,type2,no data,1,33
1.0,0,V,N,O,R,320.0,type2,less than 5,0,62
1.0,0,N,V,V,U,592.0,type2,no data,0,54
1.0,0,V,N,O,R,3550.0,type2,greater than 5,0,47
0.99726776,0,V,N,O,R,3280.0,type2,greater than 5,0,45
1.0,0,V,N,O,R,470.0,type2,less than 5,0,83
0.084699454,0,V,V,V,U,550.0,type2,no data,0,52
1.0,0,V,N,O,R,11958.0,type2,less than 5,0,53
1.0,0,V,N,O,R,11958.0,type2,less than 5,1,55
1.0,0,V,N,O,R,714.0,type2,less than 5,0,113
1.0,0,V,N,O,R,714.0,type2,less than 5,1,116
0.99726776,0,V,V,V,U,1087.0,type2,no data,0,56
0.0,0,V,V,V,U,300.0,type2,no data,0,54
1.0,0,V,N,O,R,3612.0,type2,greater than 5,0,56
1.0,0,V,V,V,U,1800.0,type2,no data,0,53
1.0,0,V,V,V,U,1800.0,type2,no data,1,54
1.0,0,V,V,V,U,2738.0,type2,no data,0,52
0.15890411,0,V,V,V,U,2738.0,type2,no data,0,54
0.142465753,0,V,V,V,U,7200.0,type2,no data,0,53
1.0,0,V,N,O,R,1050.0,type2,less than 5,0,51
0.967213115,0,V,N,O,R,1050.0,type2,less than 5,0,54
1.0,0,V,N,O,R,5300.0,type2,greater than 5,0,53
1.0,0,V,V,V,U,1428.0,type2,no data,1,32
1.0,0,V,V,V,U,1428.0,type2,no data,0,34
1.0,0,V,V,V,U,194.0,type2,no data,0,56
0.0,0,V,V,V,U,755.0,type2,no data,0,55
1.0,0,V,V,V,U,720.0,type2,no data,0,52
1.0,0,V,V,V,U,720.0,type2,no data,0,55
1.0,0,V,V,V,U,450.0,type2,no data,0,56
1.0,0,V,V,V,U,4901.0,type2,no data,1,32
0.99726776,0,V,V,V,U,446.0,type2,no data,0,56
1.0,0,V,N,O,R,436.0,type2,less than 5,1,112
1.0,0,V,N,O,R,436.0,type2,less than 5,0,115
1.0,0,V,V,V,U,3461.0,type2,no data,1,24
0.74863388,0,N,V,V,U,2911.0,type2,no data,0,52
1.0,0,N,V,V,U,1800.0,type2,no data,0,32
1.0,0,V,V,V,U,2528.0,type2,no data,0,24
1.0,0,N,V,V,U,2886.0,type2,no data,0,53
0.418032787,0,V,N,O,R,1020.0,type1,less than 5,1,162
1.0,0,V,N,O,R,1020.0,type1,less than 5,0,163
0.99726776,0,V,N,O,R,1020.0,type1,less than 5,0,166
1.0,0,V,N,O,R,3737.0,type1,less than 5,0,5
0.246575342,0,V,N,O,R,4650.0,type1,greater than 5,0,7
0.495890411,0,V,N,O,R,1363.0,type1,greater than 5,0,48
1.0,0,V,N,O,R,2644.0,type1,less than 5,1,35
1.0,0,V,N,O,R,1730.0,type1,less than 5,0,41
0.747945205,0,V,N,O,R,1730.0,type1,less than 5,0,43
1.0,0,V,N,O,R,3786.0,type1,less than 5,0,47
1.0,0,V,N,O,R,499.0,type1,less than 5,0,8
1.0,0,V,N,O,R,468.0,type1,less than 5,0,42
0.747945205,0,V,N,O,R,6920.0,type1,less than 5,0,43
1.0,0,V,N,O,R,5555.0,type1,less than 5,0,35
0.99726776,0,V,N,O,R,5555.0,type1,less than 5,0,37
1.0,0,V,N,O,R,2292.0,type1,greater than 5,0,58
1.0,0,V,N,O,R,1536.0,type1,less than 5,1,14
0.235616438,0,V,N,O,R,1536.0,type1,less than 5,1,16
1.0,0,V,N,O,R,5350.0,type1,greater than 5,1,34
0.235616438,0,V,N,O,R,5350.0,type1,greater than 5,0,36
1.0,0,V,N,O,R,2145.0,type1,greater than 5,0,1
0.246575342,0,V,N,O,R,2145.0,type1,greater than 5,0,2
1.0,0,V,N,O,R,8140.0,type1,greater than 5,1,30
1.0,0,V,N,O,R,1490.0,type1,less than 5,1,50
1.0,0,N,V,V,U,665.0,type1,no data,1,32
1.0,0,V,N,O,R,3788.0,type1,greater than 5,0,39
1.0,0,V,N,O,R,270.0,type1,less than 5,0,113
0.495890411,0,V,V,V,U,1500.0,type1,no data,0,34
1.0,0,V,N,O,R,2889.0,type1,greater than 5,1,42
1.0,0,V,N,O,R,700.0,type1,less than 5,0,112
1.0,0,N,V,V,U,388.0,type1,no data,0,52
1.0,0,V,N,O,R,2470.0,type1,greater than 5,0,54
1.0,0,V,N,O,R,978.0,type1,less than 5,0,4
1.0,0,N,V,V,U,4477.0,type1,no data,1,25
1.0,0,N,V,V,U,462.0,type2,no data,1,52
0.915068493,0,N,V,V,U,550.0,type2,no data,0,53
0.99726776,0,V,N,O,R,500.0,type2,less than 5,0,66
0.330601093,0,V,V,V,U,990.0,type2,no data,0,52
1.0,0,N,V,V,U,850.0,type2,no data,0,52
1.0,0,V,V,V,U,400.0,type2,no data,0,32
1.0,0,V,V,V,U,490.0,type2,no data,0,52
1.0,0,N,V,V,U,340.0,type2,no data,0,53
1.0,0,N,V,V,U,340.0,type2,no data,0,54
1.0,0,V,N,O,R,5885.0,type2,greater than 5,1,44
1.0,0,V,N,O,R,5885.0,type2,greater than 5,0,46
1.0,0,V,V,V,U,1380.0,type2,no data,1,54
1.0,0,V,N,O,R,2320.0,type2,greater than 5,1,45
1.0,0,V,V,V,U,1020.0,type2,no data,0,54
0.832876712,0,V,N,O,R,500.0,type2,less than 5,0,55
1.0,0,N,V,V,U,770.0,type2,no data,0,32
1.0,0,V,N,O,R,4228.0,type2,less than 5,1,45
0.99726776,0,V,N,O,R,4228.0,type2,less than 5,0,46
0.720547945,0,V,V,V,U,400.0,type2,no data,0,33
0.99726776,0,N,V,V,U,1650.0,type2,no data,0,56
0.99726776,0,N,V,V,U,1620.0,type2,no data,0,36
1.0,0,N,V,V,U,600.0,type2,no data,0,35
1.0,0,N,V,V,U,3380.0,type2,no data,0,32
1.0,0,N,V,V,U,5018.0,type2,no data,1,32
1.0,0,V,N,O,R,4800.0,type2,greater than 5,1,39
1.0,0,V,V,V,U,3080.0,type2,no data,1,32
1.0,0,V,V,V,U,1390.0,type2,no data,0,36
0.0,0,V,V,V,U,1340.0,type2,no data,0,52
0.0,0,V,V,V,U,1340.0,type2,no data,0,55
1.0,1,V,N,O,R,2540.0,type2,less than 5,0,27
1.0,0,V,N,O,R,3550.0,type2,greater than 5,0,43
1.0,0,V,V,V,U,1165.0,type2,no data,0,52
1.0,0,V,V,V,U,1040.0,type2,no data,0,53
1.0,0,V,V,V,U,1359.0,type2,no data,1,33
0.99726776,0,V,V,V,U,1359.0,type2,no data,0,36
1.0,0,V,V,V,U,1693.0,type2,no data,1,52
0.123287671,0,V,V,V,U,1372.0,type2,no data,0,53
