,Building Dimension,YearOfObservation,Insured_Period_Equal to 1,Residential,Painted,Fenced,Garden,Rural,Building_Type,Date_of_Occupancy_Between 1500 & 1600,Date_of_Occupancy_Between 1600 & 1700,Date_of_Occupancy_Between 1700 & 1800,Date_of_Occupancy_Between 1800 & 1900,Date_of_Occupancy_Between 1900 & 2000,NumberOfWindows_<5,NumberOfWindows_>=5 & <10,NumberOfWindows_>=10,Claim
1351,1600.0,2016,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1352,401.0,2015,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1353,401.0,2016,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1354,700.0,2016,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1355,2000.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1356,2000.0,2013,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1357,900.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1358,2100.0,2014,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,1
1359,2100.0,2015,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,1
1360,2100.0,2016,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0
1361,880.0,2012,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1362,800.0,2016,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1363,3880.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1364,360.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1365,360.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1366,1050.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1367,1050.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1368,300.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1369,3900.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1370,4350.0,2013,1,0,1,1,0,1,2,0,0,0,0,1,0,1,0,0
1371,3283.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1372,1200.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1373,4100.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0
1374,380.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1375,510.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1376,9000.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0
1377,3550.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
1378,1100.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1379,1320.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1380,2500.0,2013,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0
1381,2600.0,2014,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1382,3100.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1383,870.0,2015,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1384,380.0,2014,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1385,3300.0,2014,0,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0
1386,150.0,2012,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1387,2400.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1388,3281.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1389,6468.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1390,6468.0,2015,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1391,1070.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1392,1070.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1393,6800.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1394,2000.0,2013,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1395,1000.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1396,710.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1397,1500.0,2013,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1398,1700.0,2014,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1399,2025.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1400,6657.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1401,3000.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1402,824.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1403,370.0,2013,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1404,1793.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1405,150.0,2016,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1406,2255.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0
1407,1765.0,2014,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1408,1980.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1409,2270.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1410,2270.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1411,2270.0,2016,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1412,4914.0,2012,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1413,2724.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1414,12500.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1415,7259.0,2013,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
1416,7259.0,2014,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1417,600.0,2016,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1418,85.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1419,9122.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1420,2300.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1421,1900.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0
1422,600.0,2014,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1423,1222.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1424,6766.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1425,2530.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1426,1230.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1427,1300.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1428,5873.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,1
1429,5873.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,1
1430,1920.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1431,1880.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1432,2255.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1433,2255.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1434,1182.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1435,1182.0,2016,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1436,4080.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1437,3600.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1438,490.0,2014,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1439,100.0,2012,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1440,6100.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1441,1500.0,2015,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0
1442,4500.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1443,430.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1444,380.0,2014,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1445,4914.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1446,4914.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1447,8485.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
1448,8485.0,2014,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1449,8485.0,2016,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1450,3300.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1451,600.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1452,450.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1453,400.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1454,190.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1455,190.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1456,1000.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1457,800.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1458,353.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1459,900.0,2013,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,1
1460,355.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1461,522.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1462,522.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1463,541.0,2013,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
1464,8100.0,2015,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1465,600.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1466,4069.0,2012,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1467,2250.0,2016,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
1468,384.0,2013,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1469,456.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1470,750.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1471,323.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1472,700.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1473,700.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1474,4870.0,2013,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,1
1475,4523.0,2012,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
1476,4322.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
1477,6300.0,2012,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1478,6300.0,2013,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1479,6300.0,2015,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1480,6000.0,2012,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0
1481,180.0,2013,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
1482,2126.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1483,2600.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1484,1891.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1485,1891.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1486,1891.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1487,3500.0,2016,1,1,0,1,0,1,2,0,0,0,1,0,0,1,0,1
1488,900.0,2013,1,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1489,7500.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1490,7500.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1491,320.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1492,16859.0,2013,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1493,8900.0,2013,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0
1494,580.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1495,534.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1496,534.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1497,534.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1498,780.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1499,1377.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1500,1920.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1501,1920.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1502,1410.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1503,8960.0,2012,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0
1504,8960.0,2013,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0
1505,6100.0,2016,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
1506,204.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1507,432.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1508,432.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1509,400.0,2012,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
1510,330.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1511,1300.0,2016,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1512,510.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1513,530.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1514,400.0,2015,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
1515,250.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1516,250.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1517,4000.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1518,300.0,2012,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1519,300.0,2013,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1520,200.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1521,540.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1522,450.0,2013,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
1523,68.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1524,68.0,2015,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1525,175.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1526,695.0,2014,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1527,870.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1528,870.0,2015,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1529,900.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1530,980.0,2014,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1531,8500.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1532,8500.0,2014,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1533,1750.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1534,185.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1535,840.0,2012,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1536,290.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1537,3930.0,2015,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1538,769.0,2013,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1539,9618.0,2016,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1540,1837.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1541,1837.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1542,3806.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1543,620.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1544,2897.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1545,2897.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1546,2561.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1547,2561.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1548,1726.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1549,1870.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1550,1726.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1551,1726.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1552,200.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1553,5080.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1554,2100.0,2013,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0
1555,1782.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1556,8820.0,2016,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1557,816.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1558,1995.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1559,1795.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1560,2200.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1561,14200.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1562,530.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1563,530.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1564,2000.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1565,250.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1566,1160.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1567,528.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1568,3650.0,2015,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1
1569,1550.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1570,1550.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1571,1411.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1572,4150.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1573,850.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1574,35.0,2012,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1575,2700.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1576,833.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1577,833.0,2016,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1578,6628.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1579,6628.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1580,1600.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1581,1600.0,2016,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1582,1920.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1583,1660.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1584,1981.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1585,1300.0,2015,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1586,2100.0,2013,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1587,2079.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1588,2079.0,2014,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1589,1972.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1590,3400.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
1591,3400.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1592,650.0,2013,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1593,833.0,2013,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
1594,1414.0,2013,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1595,1414.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
1596,300.0,2012,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1597,300.0,2014,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1598,1879.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1599,1879.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1600,1235.0,2013,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1601,3000.0,2014,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1602,1330.0,2014,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1603,870.0,2012,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1604,1239.0,2014,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1605,1450.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1606,1800.0,2015,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1607,1214.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
1608,10840.0,2012,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1
1609,104.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0
1610,435.0,2015,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0
1611,1700.0,2012,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
1612,545.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1613,900.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
1614,550.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1615,550.0,2015,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1616,4700.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1617,981.0,2012,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1618,1670.0,2016,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1619,1368.0,2012,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1620,1365.0,2013,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1621,2004.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1622,1584.0,2016,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1623,620.0,2014,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1624,650.0,2015,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1625,500.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1626,2100.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1627,4000.0,2016,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1628,820.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1629,1400.0,2012,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
1630,3904.0,2015,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
1631,2721.0,2014,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
1632,2721.0,2015,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1633,550.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1634,550.0,2015,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1635,3744.0,2013,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1636,3744.0,2014,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1637,2500.0,2013,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1638,2500.0,2015,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1639,2157.0,2013,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1
1640,2157.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1641,2800.0,2012,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1642,450.0,2013,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1643,3100.0,2013,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1644,1300.0,2015,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1645,1517.0,2016,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1646,1003.0,2013,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1647,1003.0,2012,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1648,1348.0,2014,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1649,4255.0,2013,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1
1650,2315.0,2013,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1651,2315.0,2014,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1652,1546.0,2014,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1653,2316.0,2014,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1654,600.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1655,2145.0,2012,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1656,2000.0,2013,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1657,12.0,2013,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1658,4388.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1659,550.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1660,448.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1661,2367.0,2014,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1662,720.0,2012,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1663,980.0,2016,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1664,2408.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1665,350.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1666,8950.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1667,2360.0,2015,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1668,10200.0,2012,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1
1669,3550.0,2012,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1670,1584.0,2012,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1671,1584.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1672,3720.0,2016,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1673,536.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
